neuron_i,session_i,monkey,area,trial,seq_idx,seq_rep_n,seq_pos,elem_id,rwd_trial,prev_elem,average_win_fr,average_win_spkCount,average_win_delta_spkCount
286,10,troy,frontal,1,11,1,1,A,0,X,NaN,0,0
286,10,troy,frontal,1,11,1,2,G,0,A,NaN,0,0
286,10,troy,frontal,1,11,1,3,C,0,G,NaN,0,0
286,10,troy,frontal,1,11,1,4,F,0,C,NaN,0,0
286,10,troy,frontal,1,11,1,5,C,0,F,NaN,0,0
286,10,troy,frontal,2,13,1,1,A,0,X,NaN,0,0
286,10,troy,frontal,2,13,1,2,D,0,A,NaN,0,0
286,10,troy,frontal,2,13,1,3,F,0,D,NaN,0,0
286,10,troy,frontal,2,13,1,4,C,0,F,NaN,0,0
286,10,troy,frontal,2,13,1,5,G,0,C,NaN,0,0
286,10,troy,frontal,3,15,1,1,A,0,X,NaN,0,0
286,10,troy,frontal,3,15,1,2,C,0,A,NaN,0,0
286,10,troy,frontal,3,15,1,3,F,0,C,NaN,0,0
286,10,troy,frontal,3,15,1,4,C,0,F,NaN,0,0
286,10,troy,frontal,3,15,1,5,F,0,C,NaN,0,0
286,10,troy,frontal,4,8,1,1,A,0,X,NaN,0,0
286,10,troy,frontal,4,8,1,2,D,0,A,NaN,0,0
286,10,troy,frontal,4,8,1,3,C,0,D,NaN,0,0
286,10,troy,frontal,4,8,1,4,G,0,C,NaN,0,0
286,10,troy,frontal,4,8,1,5,F,0,G,NaN,0,0
286,10,troy,frontal,5,14,1,1,A,0,X,NaN,0,0
286,10,troy,frontal,5,14,1,2,D,0,A,NaN,0,0
286,10,troy,frontal,5,14,1,3,G,0,D,NaN,0,0
286,10,troy,frontal,5,14,1,4,F,0,G,NaN,0,0
286,10,troy,frontal,5,14,1,5,C,0,F,NaN,0,0
286,10,troy,frontal,6,5,1,1,A,0,X,NaN,0,0
286,10,troy,frontal,6,5,1,2,C,0,A,NaN,0,0
286,10,troy,frontal,6,5,1,3,F,0,C,NaN,0,0
286,10,troy,frontal,6,5,1,4,C,0,F,NaN,0,0
286,10,troy,frontal,6,5,1,5,G,0,C,NaN,0,0
286,10,troy,frontal,7,7,1,1,A,0,X,NaN,0,0
286,10,troy,frontal,7,7,1,2,C,0,A,NaN,0,0
286,10,troy,frontal,7,7,1,3,G,0,C,NaN,0,0
286,10,troy,frontal,7,7,1,4,F,0,G,NaN,0,0
286,10,troy,frontal,7,7,1,5,C,0,F,NaN,0,0
286,10,troy,frontal,8,9,1,1,A,0,X,NaN,0,0
286,10,troy,frontal,8,9,1,2,G,0,A,NaN,0,0
286,10,troy,frontal,8,9,1,3,F,0,G,NaN,0,0
286,10,troy,frontal,8,9,1,4,C,0,F,NaN,0,0
286,10,troy,frontal,8,9,1,5,D,0,C,NaN,0,0
286,10,troy,frontal,9,12,1,1,A,0,X,NaN,0,0
286,10,troy,frontal,9,12,1,2,F,0,A,NaN,0,0
286,10,troy,frontal,9,12,1,3,C,0,F,NaN,0,0
286,10,troy,frontal,9,12,1,4,G,0,C,NaN,0,0
286,10,troy,frontal,9,12,1,5,C,0,G,NaN,0,0
